COUNTRYNUM,STATENUM,ROUTE,LATITUDE,LONGITUDE,YEAR,AOU,FAMILY,STOPTOTAL,SPECIESTOTAL
840,83,901,26.245,-97.349,2010,4100,Picidae,10,13
840,83,904,30.681,-94.7,2010,3930,Picidae,1,1
840,83,904,30.681,-94.7,2010,3940,Picidae,1,1
840,83,904,30.681,-94.7,2010,4050,Picidae,1,2
840,83,904,30.681,-94.7,2010,4060,Picidae,4,8
840,83,904,30.681,-94.7,2010,4090,Picidae,14,14
840,83,906,30.154,-94.112,2010,3940,Picidae,3,3
840,83,906,30.154,-94.112,2010,4050,Picidae,3,4
840,85,121,37.822,-111.844,2010,3930,Picidae,1,1
840,85,121,37.822,-111.844,2010,3940,Picidae,2,2
840,85,121,37.822,-111.844,2010,4130,Picidae,1,1
840,83,359,33.137,-96.162,2010,3940,Picidae,3,3
840,83,359,33.137,-96.162,2010,4090,Picidae,5,5
840,83,367,34.505,-99.893,2010,3960,Picidae,2,2
840,83,367,34.505,-99.893,2010,4060,Picidae,1,1
840,83,367,34.505,-99.893,2010,4100,Picidae,5,6
840,83,367,34.505,-99.893,2010,4123,Picidae,1,1
840,83,391,30.075,-104.453,2010,3960,Picidae,1,1
840,83,906,30.154,-94.112,2010,4060,Picidae,2,3
840,83,906,30.154,-94.112,2010,4090,Picidae,12,13
840,83,906,30.154,-94.112,2010,4120,Picidae,2,2
840,83,362,33.894,-98.973,2010,3940,Picidae,2,2
840,83,439,31.593,-99.425,2010,3960,Picidae,5,5
840,83,362,33.894,-98.973,2010,4090,Picidae,1,2
840,83,410,27.042,-99.437,2010,3960,Picidae,11,13
840,83,410,27.042,-99.437,2010,4100,Picidae,22,33
840,83,902,28.52,-97.048,2010,3960,Picidae,7,8
840,83,902,28.52,-97.048,2010,4050,Picidae,1,1
840,83,902,28.52,-97.048,2010,4090,Picidae,7,8
840,83,900,29.268,-103.303,2010,3960,Picidae,2,2
840,83,900,29.268,-103.303,2010,4070,Picidae,1,1
840,83,402,27.348,-97.695,2010,3960,Picidae,7,8
840,83,402,27.348,-97.695,2010,4100,Picidae,12,16
840,85,115,38.491,-112.002,2010,4130,Picidae,11,14
840,83,360,33.287,-97.554,2010,3940,Picidae,1,2
840,83,360,33.287,-97.554,2010,3960,Picidae,1,1
840,83,360,33.287,-97.554,2010,4090,Picidae,9,9
840,83,368,34.603,-100.737,2010,3960,Picidae,2,2
840,83,368,34.603,-100.737,2010,4100,Picidae,2,2
840,83,368,34.603,-100.737,2010,4123,Picidae,2,2
840,83,378,26.931,-97.652,2010,3960,Picidae,12,14
840,83,378,26.931,-97.652,2010,4100,Picidae,16,30
840,83,418,29.944,-101.737,2010,4100,Picidae,1,1
840,83,432,31.003,-105.551,2010,3960,Picidae,4,4
840,83,903,28.541,-96.982,2010,3960,Picidae,2,2
840,83,903,28.541,-96.982,2010,4050,Picidae,1,1
840,83,903,28.541,-96.982,2010,4090,Picidae,11,15
840,83,351,32.314,-97.498,2010,4090,Picidae,2,2
840,83,315,29.094,-98.642,2010,3960,Picidae,1,1
840,83,315,29.094,-98.642,2010,4100,Picidae,12,16
840,83,345,31.208,-105.334,2010,3960,Picidae,2,2
840,83,345,31.208,-105.334,2010,4130,Picidae,1,1
840,83,347,30.731,-93.646,2010,3940,Picidae,1,1
840,83,347,30.731,-93.646,2010,4050,Picidae,5,5
840,83,347,30.731,-93.646,2010,4060,Picidae,1,1
840,83,347,30.731,-93.646,2010,4090,Picidae,22,26
840,83,324,30.093,-97.782,2010,3960,Picidae,1,1
840,83,324,30.093,-97.782,2010,4090,Picidae,5,5
840,83,326,30.304,-99.71,2010,3960,Picidae,1,1
840,83,320,29.57,-104.375,2010,3960,Picidae,2,2
840,83,317,29.538,-100.012,2010,3960,Picidae,3,3
840,83,317,29.538,-100.012,2010,4100,Picidae,12,16
840,83,336,31.861,-96.223,2010,3940,Picidae,8,9
840,83,336,31.861,-96.223,2010,4050,Picidae,2,2
840,83,336,31.861,-96.223,2010,4090,Picidae,12,15
840,83,334,31.125,-94.09,2010,3930,Picidae,2,3
840,83,334,31.125,-94.09,2010,3940,Picidae,2,2
840,83,334,31.125,-94.09,2010,4050,Picidae,5,5
840,83,334,31.125,-94.09,2010,4060,Picidae,3,3
840,83,334,31.125,-94.09,2010,4090,Picidae,9,10
840,83,314,29.213,-97.148,2010,3960,Picidae,2,2
840,83,314,29.213,-97.148,2010,4090,Picidae,5,5
840,83,341,31.583,-101.719,2010,3960,Picidae,2,2
840,83,352,32.627,-98.37,2010,3960,Picidae,2,2
840,83,352,32.627,-98.37,2010,4100,Picidae,1,1
840,83,350,32.779,-96.024,2010,3940,Picidae,10,11
840,83,350,32.779,-96.024,2010,4060,Picidae,1,1
840,83,350,32.779,-96.024,2010,4090,Picidae,18,23
840,83,323,30.201,-96.653,2010,3940,Picidae,4,4
840,83,323,30.201,-96.653,2010,4090,Picidae,6,6
840,83,348,32.387,-94.57,2010,3940,Picidae,1,1
840,83,348,32.387,-94.57,2010,4050,Picidae,2,2
840,83,348,32.387,-94.57,2010,4090,Picidae,17,19
840,83,321,30.596,-94.185,2010,3940,Picidae,3,3
840,83,321,30.596,-94.185,2010,4050,Picidae,7,10
840,83,321,30.596,-94.185,2010,4090,Picidae,9,11
840,83,335,31.563,-95.3,2010,3940,Picidae,2,2
840,83,335,31.563,-95.3,2010,4050,Picidae,4,4
840,83,335,31.563,-95.3,2010,4060,Picidae,3,3
840,83,335,31.563,-95.3,2010,4090,Picidae,13,13
840,83,337,31.326,-97.241,2010,3940,Picidae,1,1
840,83,337,31.326,-97.241,2010,4090,Picidae,8,9
840,83,333,31.617,-93.926,2010,3940,Picidae,3,3
840,83,333,31.617,-93.926,2010,4050,Picidae,3,3
840,83,333,31.617,-93.926,2010,4060,Picidae,4,4
840,83,333,31.617,-93.926,2010,4090,Picidae,14,16
840,83,319,29.168,-103.61,2010,3960,Picidae,2,2
840,83,319,29.168,-103.61,2010,4100,Picidae,1,1
840,83,349,32.068,-95.284,2010,3940,Picidae,2,2
840,83,349,32.068,-95.284,2010,4060,Picidae,2,2
840,83,349,32.068,-95.284,2010,4090,Picidae,6,6
840,85,24,41.967,-113.631,2010,4130,Picidae,3,3
840,85,12,39.597,-110.561,2010,4130,Picidae,1,1
840,85,108,40.37,-109.331,2010,4130,Picidae,1,1
840,85,21,37.928,-111.187,2010,4130,Picidae,1,1
840,85,8,40.723,-109.47,2010,4130,Picidae,1,1
840,85,15,38.204,-112.646,2010,3930,Picidae,1,1
840,85,15,38.204,-112.646,2010,4130,Picidae,1,1
840,85,20,37.414,-112.8,2010,3930,Picidae,2,2
840,85,20,37.414,-112.8,2010,3940,Picidae,2,2
840,85,20,37.414,-112.8,2010,4010,Picidae,1,1
840,85,20,37.414,-112.8,2010,4021,Picidae,1,1
840,85,20,37.414,-112.8,2010,4040,Picidae,1,1
840,85,20,37.414,-112.8,2010,4130,Picidae,2,2
840,85,166,38.915,-111.741,2010,3920,Picidae,1,1
840,85,166,38.915,-111.741,2010,3940,Picidae,1,1
840,85,166,38.915,-111.741,2010,4130,Picidae,3,3
840,85,173,37.393,-109.226,2010,3930,Picidae,2,3
840,85,173,37.393,-109.226,2010,4130,Picidae,2,2
840,85,306,40.636,-111.314,2010,4130,Picidae,1,1
840,85,158,40.858,-109.258,2010,4130,Picidae,4,4
840,85,315,38.516,-112.606,2010,4130,Picidae,1,1
840,85,170,37.46,-112.324,2010,3930,Picidae,1,1
840,85,170,37.46,-112.324,2010,4040,Picidae,1,1
840,85,170,37.46,-112.324,2010,4130,Picidae,3,3
840,85,203,41.625,-111.794,2010,4021,Picidae,1,1
840,85,203,41.625,-111.794,2010,4130,Picidae,3,3
840,85,301,41.845,-113.794,2010,4130,Picidae,11,11
840,85,153,41.724,-111.339,2010,4021,Picidae,1,1
840,85,153,41.724,-111.339,2010,4130,Picidae,1,1
840,85,156,40.582,-111.048,2010,3930,Picidae,1,1
840,85,156,40.582,-111.048,2010,4010,Picidae,1,1
840,85,156,40.582,-111.048,2010,4021,Picidae,1,1
840,85,156,40.582,-111.048,2010,4130,Picidae,7,7
840,85,165,38.778,-112.108,2010,4021,Picidae,1,1
840,85,165,38.778,-112.108,2010,4130,Picidae,2,2
840,85,161,39.24,-111.859,2010,4130,Picidae,1,1
840,85,251,41.655,-113.18,2010,4130,Picidae,1,1
840,85,307,40.461,-110.893,2010,3940,Picidae,3,3
840,85,307,40.461,-110.893,2010,4130,Picidae,7,8
840,85,174,40.047,-111.281,2010,4021,Picidae,3,4
840,85,174,40.047,-111.281,2010,4130,Picidae,5,5
840,85,319,37.662,-113.548,2010,3930,Picidae,1,1
840,85,319,37.662,-113.548,2010,4130,Picidae,1,1
840,85,206,40.244,-111.157,2010,3930,Picidae,7,8
840,85,206,40.244,-111.157,2010,3940,Picidae,3,3
840,85,206,40.244,-111.157,2010,4010,Picidae,1,2
840,85,206,40.244,-111.157,2010,4021,Picidae,2,2
840,85,206,40.244,-111.157,2010,4130,Picidae,9,13
840,85,308,40.589,-109.055,2010,4130,Picidae,1,1
840,87,15,44.338,-72.403,2010,3930,Picidae,6,7
840,87,15,44.338,-72.403,2010,4020,Picidae,6,6
840,87,15,44.338,-72.403,2010,4120,Picidae,2,2
840,87,17,44.55,-72.379,2010,3930,Picidae,1,1
840,87,17,44.55,-72.379,2010,3940,Picidae,1,1
840,87,17,44.55,-72.379,2010,4020,Picidae,10,12
840,88,2,39.265,-77.585,2010,3940,Picidae,6,6
840,88,2,39.265,-77.585,2010,4090,Picidae,9,10
840,88,2,39.265,-77.585,2010,4120,Picidae,2,2
840,87,14,44.317,-72.627,2010,3930,Picidae,1,1
840,87,14,44.317,-72.627,2010,3940,Picidae,1,1
840,87,14,44.317,-72.627,2010,4020,Picidae,6,6
840,87,14,44.317,-72.627,2010,4050,Picidae,3,3
840,87,22,44.529,-73.172,2010,3930,Picidae,3,3
840,87,22,44.529,-73.172,2010,3940,Picidae,1,1
840,87,22,44.529,-73.172,2010,4050,Picidae,1,1
840,87,19,44.666,-72.89,2010,3930,Picidae,3,4
840,87,19,44.666,-72.89,2010,3940,Picidae,2,2
840,87,19,44.666,-72.89,2010,4020,Picidae,7,7
840,87,19,44.666,-72.89,2010,4050,Picidae,1,1
840,87,23,44.762,-73.276,2010,3940,Picidae,2,2
840,87,23,44.762,-73.276,2010,4120,Picidae,1,1
840,88,3,38.289,-79.459,2010,3940,Picidae,1,1
840,88,3,38.289,-79.459,2010,4050,Picidae,5,5
840,88,3,38.289,-79.459,2010,4090,Picidae,2,2
840,88,3,38.289,-79.459,2010,4120,Picidae,2,2
840,87,116,44.12,-72.145,2010,3940,Picidae,3,3
840,87,116,44.12,-72.145,2010,4020,Picidae,4,4
840,87,116,44.12,-72.145,2010,4050,Picidae,1,1
840,87,116,44.12,-72.145,2010,4120,Picidae,5,5
840,87,120,44.534,-72.673,2010,3930,Picidae,1,1
840,87,120,44.534,-72.673,2010,3940,Picidae,1,1
840,87,120,44.534,-72.673,2010,4020,Picidae,6,6
840,87,120,44.534,-72.673,2010,4050,Picidae,1,1
840,87,120,44.534,-72.673,2010,4120,Picidae,1,1
840,87,5,43.472,-72.585,2010,3940,Picidae,2,2
840,87,5,43.472,-72.585,2010,4020,Picidae,26,32
840,87,5,43.472,-72.585,2010,4050,Picidae,1,1
840,87,5,43.472,-72.585,2010,4120,Picidae,1,1
840,87,10,43.613,-73.095,2010,3930,Picidae,2,2
840,87,10,43.613,-73.095,2010,3940,Picidae,4,4
840,87,10,43.613,-73.095,2010,4020,Picidae,7,9
840,87,10,43.613,-73.095,2010,4120,Picidae,2,2
840,87,8,43.009,-73.195,2010,3930,Picidae,1,1
840,87,8,43.009,-73.195,2010,3940,Picidae,3,3
840,87,8,43.009,-73.195,2010,4020,Picidae,1,2
840,87,8,43.009,-73.195,2010,4120,Picidae,1,1
840,87,3,43.045,-72.954,2010,3930,Picidae,13,14
840,87,3,43.045,-72.954,2010,3940,Picidae,4,4
840,87,3,43.045,-72.954,2010,4020,Picidae,2,2
840,87,11,44.432,-71.952,2010,3920,Picidae,3,3
840,87,11,44.432,-71.952,2010,4020,Picidae,4,4
840,87,11,44.432,-71.952,2010,4120,Picidae,1,1
840,87,6,43.75,-72.721,2010,3930,Picidae,1,1
840,87,6,43.75,-72.721,2010,4020,Picidae,2,2
840,87,6,43.75,-72.721,2010,4120,Picidae,1,1
840,87,13,44.164,-72.681,2010,3930,Picidae,1,1
840,87,13,44.164,-72.681,2010,3940,Picidae,2,2
840,87,13,44.164,-72.681,2010,4020,Picidae,7,9
840,87,13,44.164,-72.681,2010,4050,Picidae,1,1
840,87,13,44.164,-72.681,2010,4120,Picidae,2,2
840,87,9,43.406,-73.019,2010,3940,Picidae,1,1
840,87,9,43.406,-73.019,2010,4020,Picidae,4,5
840,87,9,43.406,-73.019,2010,4050,Picidae,1,1
840,87,7,43.897,-72.261,2010,3930,Picidae,2,2
840,87,7,43.897,-72.261,2010,3940,Picidae,2,2
840,87,7,43.897,-72.261,2010,4020,Picidae,9,9
840,87,7,43.897,-72.261,2010,4050,Picidae,1,1
840,87,7,43.897,-72.261,2010,4120,Picidae,1,1
840,85,902,41.328,-111.328,2010,3940,Picidae,1,1
840,85,902,41.328,-111.328,2010,4021,Picidae,2,2
840,85,902,41.328,-111.328,2010,4130,Picidae,11,12
840,88,24,37.333,-78.983,2010,3940,Picidae,1,1
840,88,24,37.333,-78.983,2010,4050,Picidae,1,1
840,88,24,37.333,-78.983,2010,4060,Picidae,1,1
840,88,24,37.333,-78.983,2010,4090,Picidae,6,6
840,88,24,37.333,-78.983,2010,4120,Picidae,4,4
840,85,909,41.524,-111.163,2010,3930,Picidae,1,1
840,85,909,41.524,-111.163,2010,4021,Picidae,4,5
840,85,909,41.524,-111.163,2010,4130,Picidae,6,8
840,88,22,37.91,-78.542,2010,3940,Picidae,3,3
840,88,22,37.91,-78.542,2010,4050,Picidae,3,3
840,88,22,37.91,-78.542,2010,4090,Picidae,6,6
840,85,904,41.824,-111.294,2010,4130,Picidae,2,2
840,85,320,37.325,-112.456,2010,3930,Picidae,2,2
840,85,320,37.325,-112.456,2010,4040,Picidae,1,1
840,85,320,37.325,-112.456,2010,4130,Picidae,3,3
840,85,368,38.447,-109.386,2010,3930,Picidae,2,2
840,85,368,38.447,-109.386,2010,4021,Picidae,1,1
840,85,368,38.447,-109.386,2010,4130,Picidae,7,7
840,88,25,37.248,-77.829,2010,3940,Picidae,2,3
840,88,25,37.248,-77.829,2010,4050,Picidae,1,1
840,88,25,37.248,-77.829,2010,4060,Picidae,2,2
840,88,25,37.248,-77.829,2010,4090,Picidae,4,4
840,88,25,37.248,-77.829,2010,4120,Picidae,4,4
840,88,19,37.611,-79.239,2010,3930,Picidae,1,1
840,88,19,37.611,-79.239,2010,3940,Picidae,3,3
840,88,19,37.611,-79.239,2010,4050,Picidae,2,2
840,88,19,37.611,-79.239,2010,4090,Picidae,8,8
840,88,19,37.611,-79.239,2010,4120,Picidae,3,4
840,85,901,41.276,-111.202,2010,4130,Picidae,1,2
840,85,907,41.64,-111.318,2010,3930,Picidae,4,5
840,85,907,41.64,-111.318,2010,4021,Picidae,1,1
840,85,907,41.64,-111.318,2010,4040,Picidae,1,2
840,85,907,41.64,-111.318,2010,4080,Picidae,1,2
840,85,907,41.64,-111.318,2010,4130,Picidae,4,6
840,85,910,41.691,-111.075,2010,4130,Picidae,1,1
840,88,23,37.701,-78.787,2010,3940,Picidae,1,1
840,88,23,37.701,-78.787,2010,4050,Picidae,2,2
840,88,23,37.701,-78.787,2010,4090,Picidae,11,11
840,85,412,39.672,-110.628,2010,4130,Picidae,1,1
840,85,903,41.261,-111.179,2010,4130,Picidae,5,7
840,88,21,37.898,-78.689,2010,3940,Picidae,3,4
840,88,21,37.898,-78.689,2010,4050,Picidae,3,3
840,88,21,37.898,-78.689,2010,4090,Picidae,4,4
840,85,906,41.802,-111.56,2010,3930,Picidae,1,1
840,85,906,41.802,-111.56,2010,4021,Picidae,1,1
840,85,906,41.802,-111.56,2010,4130,Picidae,5,7
840,88,7,38.816,-78.564,2010,3930,Picidae,3,5
840,88,7,38.816,-78.564,2010,3940,Picidae,9,11
840,88,7,38.816,-78.564,2010,4050,Picidae,1,1
840,88,7,38.816,-78.564,2010,4090,Picidae,6,9
840,88,7,38.816,-78.564,2010,4120,Picidae,5,5
840,88,4,38.191,-79.165,2010,3940,Picidae,2,3
840,88,4,38.191,-79.165,2010,4050,Picidae,2,2
840,88,4,38.191,-79.165,2010,4060,Picidae,2,2
840,88,4,38.191,-79.165,2010,4090,Picidae,13,15
840,88,4,38.191,-79.165,2010,4120,Picidae,3,4
840,88,17,37.488,-79.874,2010,3940,Picidae,4,4
840,88,17,37.488,-79.874,2010,4050,Picidae,3,3
840,88,17,37.488,-79.874,2010,4090,Picidae,8,8
840,88,17,37.488,-79.874,2010,4120,Picidae,2,2
840,88,12,38.625,-77.59,2010,3940,Picidae,3,3
840,88,12,38.625,-77.59,2010,4050,Picidae,3,3
840,88,12,38.625,-77.59,2010,4090,Picidae,11,16
840,88,10,38.174,-77.218,2010,3930,Picidae,4,4
840,88,10,38.174,-77.218,2010,3940,Picidae,8,10
840,88,10,38.174,-77.218,2010,4050,Picidae,2,3
840,88,10,38.174,-77.218,2010,4090,Picidae,14,16
840,88,5,38.576,-78.505,2010,3940,Picidae,8,11
840,88,5,38.576,-78.505,2010,4050,Picidae,2,2
840,88,5,38.576,-78.505,2010,4090,Picidae,15,20
840,88,5,38.576,-78.505,2010,4120,Picidae,6,6
840,88,13,37.214,-82.475,2010,3930,Picidae,1,2
840,88,13,37.214,-82.475,2010,4050,Picidae,1,1
840,88,13,37.214,-82.475,2010,4090,Picidae,5,5
840,88,13,37.214,-82.475,2010,4120,Picidae,4,4
840,88,14,37.018,-81.948,2010,3940,Picidae,2,2
840,88,14,37.018,-81.948,2010,4050,Picidae,2,2
840,88,14,37.018,-81.948,2010,4090,Picidae,1,1
840,88,906,37.412,-80.523,2010,3930,Picidae,1,1
840,88,906,37.412,-80.523,2010,3940,Picidae,7,7
840,88,906,37.412,-80.523,2010,4050,Picidae,3,3
840,88,906,37.412,-80.523,2010,4090,Picidae,1,1
840,88,906,37.412,-80.523,2010,4120,Picidae,1,1
840,88,46,36.616,-76.278,2010,3940,Picidae,5,6
840,88,46,36.616,-76.278,2010,4050,Picidae,1,1
840,88,46,36.616,-76.278,2010,4090,Picidae,6,6
840,88,46,36.616,-76.278,2010,4120,Picidae,2,2
840,88,49,37.232,-78.26,2010,3940,Picidae,2,2
840,88,49,37.232,-78.26,2010,4050,Picidae,3,4
840,88,49,37.232,-78.26,2010,4090,Picidae,8,8
840,88,49,37.232,-78.26,2010,4120,Picidae,1,1
840,88,900,37.759,-79.292,2010,3930,Picidae,1,2
840,88,900,37.759,-79.292,2010,3940,Picidae,5,6
840,88,900,37.759,-79.292,2010,4050,Picidae,3,3
840,88,900,37.759,-79.292,2010,4090,Picidae,1,1
840,88,904,37.792,-79.954,2010,3940,Picidae,2,2
840,88,904,37.792,-79.954,2010,4050,Picidae,1,1
840,88,902,37.563,-79.455,2010,4050,Picidae,1,1
840,88,902,37.563,-79.455,2010,4090,Picidae,1,1
840,88,902,37.563,-79.455,2010,4120,Picidae,1,2
840,88,44,36.596,-77.287,2010,3940,Picidae,11,12
840,88,44,36.596,-77.287,2010,4050,Picidae,2,2
840,88,44,36.596,-77.287,2010,4060,Picidae,2,3
840,88,44,36.596,-77.287,2010,4090,Picidae,4,4
840,88,44,36.596,-77.287,2010,4120,Picidae,5,5
840,88,907,38.512,-78.445,2010,3940,Picidae,2,2
840,88,907,38.512,-78.445,2010,4050,Picidae,4,5
840,88,51,37.046,-79.077,2010,3940,Picidae,1,1
840,88,51,37.046,-79.077,2010,4050,Picidae,1,1
840,88,51,37.046,-79.077,2010,4060,Picidae,1,3
840,88,51,37.046,-79.077,2010,4090,Picidae,12,13
840,88,51,37.046,-79.077,2010,4120,Picidae,1,1
840,88,127,37.102,-77.16,2010,3930,Picidae,1,1
840,88,127,37.102,-77.16,2010,4050,Picidae,3,3
840,88,127,37.102,-77.16,2010,4090,Picidae,7,9
840,88,127,37.102,-77.16,2010,4120,Picidae,5,5
840,88,48,36.729,-76.017,2010,3940,Picidae,3,4
840,88,48,36.729,-76.017,2010,4050,Picidae,2,2
840,88,48,36.729,-76.017,2010,4060,Picidae,2,2
840,88,48,36.729,-76.017,2010,4090,Picidae,13,13
840,88,48,36.729,-76.017,2010,4120,Picidae,1,1
840,88,50,36.614,-78.455,2010,3930,Picidae,1,1
840,88,50,36.614,-78.455,2010,3940,Picidae,1,1
840,88,50,36.614,-78.455,2010,4050,Picidae,3,3
840,88,50,36.614,-78.455,2010,4060,Picidae,2,2
840,88,50,36.614,-78.455,2010,4090,Picidae,5,5
840,88,50,36.614,-78.455,2010,4120,Picidae,1,1
840,88,901,38.213,-79.296,2010,3940,Picidae,2,3
840,88,901,38.213,-79.296,2010,4050,Picidae,8,10
840,88,43,36.606,-77.145,2010,4050,Picidae,2,3
840,88,43,36.606,-77.145,2010,4090,Picidae,4,6
840,88,43,36.606,-77.145,2010,4120,Picidae,2,2
840,88,134,36.702,-82.748,2010,3930,Picidae,1,1
840,88,134,36.702,-82.748,2010,4050,Picidae,3,3
840,88,134,36.702,-82.748,2010,4090,Picidae,2,2
840,88,134,36.702,-82.748,2010,4120,Picidae,4,4
840,88,29,37.66,-76.341,2010,3940,Picidae,1,1
840,88,29,37.66,-76.341,2010,4050,Picidae,3,3
840,88,29,37.66,-76.341,2010,4090,Picidae,5,5
840,88,29,37.66,-76.341,2010,4120,Picidae,2,2
840,88,37,36.767,-80.192,2010,3940,Picidae,4,4
840,88,37,36.767,-80.192,2010,4050,Picidae,2,2
840,88,37,36.767,-80.192,2010,4090,Picidae,4,4
840,88,28,37.217,-77.622,2010,3940,Picidae,5,5
840,88,28,37.217,-77.622,2010,4050,Picidae,1,1
840,88,28,37.217,-77.622,2010,4090,Picidae,6,6
840,88,28,37.217,-77.622,2010,4120,Picidae,1,1
840,88,42,36.608,-78.009,2010,3930,Picidae,1,1
840,88,42,36.608,-78.009,2010,3940,Picidae,2,2
840,88,42,36.608,-78.009,2010,4050,Picidae,1,1
840,88,42,36.608,-78.009,2010,4060,Picidae,1,1
840,88,42,36.608,-78.009,2010,4090,Picidae,9,10
840,88,42,36.608,-78.009,2010,4120,Picidae,1,1
840,88,26,37.981,-77.822,2010,3940,Picidae,3,3
840,88,26,37.981,-77.822,2010,4050,Picidae,3,3
840,88,26,37.981,-77.822,2010,4090,Picidae,12,16
840,88,30,37.88,-76.679,2010,3940,Picidae,6,8
840,88,30,37.88,-76.679,2010,4090,Picidae,3,3
840,88,40,36.631,-79.253,2010,3940,Picidae,4,5
840,88,40,36.631,-79.253,2010,4050,Picidae,1,1
840,88,40,36.631,-79.253,2010,4090,Picidae,15,15
840,88,31,37.084,-76.986,2010,3940,Picidae,4,4
840,88,31,37.084,-76.986,2010,4090,Picidae,4,4
840,88,39,36.606,-79.763,2010,4090,Picidae,6,6
840,88,41,36.856,-78.591,2010,4060,Picidae,1,2
840,88,41,36.856,-78.591,2010,4090,Picidae,9,10
840,88,32,37.548,-75.732,2010,3930,Picidae,1,1
840,88,32,37.548,-75.732,2010,3940,Picidae,3,3
840,88,32,37.548,-75.732,2010,4050,Picidae,1,1
840,88,32,37.548,-75.732,2010,4060,Picidae,1,1
840,88,32,37.548,-75.732,2010,4090,Picidae,3,3
840,88,32,37.548,-75.732,2010,4120,Picidae,1,1
840,90,19,38.585,-81.8,2010,4120,Picidae,3,3
840,90,16,38.713,-81.022,2010,3930,Picidae,1,1
840,90,16,38.713,-81.022,2010,3940,Picidae,1,1
840,90,16,38.713,-81.022,2010,4050,Picidae,8,9
840,90,16,38.713,-81.022,2010,4090,Picidae,9,10
840,90,16,38.713,-81.022,2010,4120,Picidae,2,2
840,90,29,38.296,-80.523,2010,3940,Picidae,3,3
840,90,29,38.296,-80.523,2010,4050,Picidae,1,1
840,90,29,38.296,-80.523,2010,4120,Picidae,4,4
840,90,28,38.566,-80.897,2010,4090,Picidae,2,2
840,90,28,38.566,-80.897,2010,4120,Picidae,4,4
840,90,14,38.793,-81.41,2010,3940,Picidae,2,2
840,90,14,38.793,-81.41,2010,4050,Picidae,2,2
840,90,14,38.793,-81.41,2010,4090,Picidae,13,14
840,90,14,38.793,-81.41,2010,4120,Picidae,11,11
840,90,30,38.371,-79.818,2010,3920,Picidae,1,1
840,90,30,38.371,-79.818,2010,3940,Picidae,1,1
840,90,30,38.371,-79.818,2010,4050,Picidae,4,4
840,90,25,38.712,-80.494,2010,3930,Picidae,1,1
840,90,25,38.712,-80.494,2010,3940,Picidae,5,6
840,90,25,38.712,-80.494,2010,4050,Picidae,5,5
840,90,25,38.712,-80.494,2010,4090,Picidae,13,14
840,90,25,38.712,-80.494,2010,4120,Picidae,7,7
840,90,27,38.08,-80.229,2010,4120,Picidae,6,7
840,90,31,38.562,-79.429,2010,3940,Picidae,2,2
840,90,31,38.562,-79.429,2010,4050,Picidae,4,4
840,90,31,38.562,-79.429,2010,4090,Picidae,8,8
840,90,31,38.562,-79.429,2010,4120,Picidae,3,3
840,90,21,38.236,-81.724,2010,3930,Picidae,1,1
840,90,21,38.236,-81.724,2010,3940,Picidae,2,2
840,90,21,38.236,-81.724,2010,4050,Picidae,3,3
840,90,21,38.236,-81.724,2010,4090,Picidae,5,5
840,90,20,38.217,-81.966,2010,3930,Picidae,2,2
840,90,20,38.217,-81.966,2010,3940,Picidae,6,6
840,90,20,38.217,-81.966,2010,4050,Picidae,1,1
840,90,20,38.217,-81.966,2010,4090,Picidae,3,3
840,90,20,38.217,-81.966,2010,4120,Picidae,2,2
840,90,26,38.83,-80.795,2010,3940,Picidae,3,3
840,90,26,38.83,-80.795,2010,4050,Picidae,4,5
840,90,26,38.83,-80.795,2010,4090,Picidae,6,6
840,90,26,38.83,-80.795,2010,4120,Picidae,1,1
840,90,24,38.342,-80.374,2010,3930,Picidae,1,1
840,90,24,38.342,-80.374,2010,3940,Picidae,3,3
840,90,24,38.342,-80.374,2010,4050,Picidae,3,3
840,90,24,38.342,-80.374,2010,4090,Picidae,2,2
840,90,24,38.342,-80.374,2010,4120,Picidae,1,1
840,88,915,37.256,-76.96,2010,3940,Picidae,7,7
840,88,915,37.256,-76.96,2010,4050,Picidae,2,2
840,88,915,37.256,-76.96,2010,4060,Picidae,3,4
840,88,915,37.256,-76.96,2010,4090,Picidae,6,6
840,88,915,37.256,-76.96,2010,4120,Picidae,4,4
840,88,923,38.906,-78.199,2010,3940,Picidae,1,1
840,88,923,38.906,-78.199,2010,4050,Picidae,1,1
840,88,923,38.906,-78.199,2010,4090,Picidae,2,2
840,88,923,38.906,-78.199,2010,4120,Picidae,1,1
840,88,921,38.652,-78.312,2010,4050,Picidae,1,1
840,88,921,38.652,-78.312,2010,4120,Picidae,1,1
840,90,1,37.73,-80.82,2010,3930,Picidae,1,1
840,90,1,37.73,-80.82,2010,3940,Picidae,3,3
840,90,1,37.73,-80.82,2010,4050,Picidae,4,4
840,90,1,37.73,-80.82,2010,4090,Picidae,6,6
840,90,1,37.73,-80.82,2010,4120,Picidae,2,2
840,88,914,37.734,-76.8,2010,3930,Picidae,5,5
840,88,914,37.734,-76.8,2010,3940,Picidae,5,6
840,88,914,37.734,-76.8,2010,4050,Picidae,1,1
840,88,914,37.734,-76.8,2010,4060,Picidae,3,5
840,88,914,37.734,-76.8,2010,4090,Picidae,7,7
840,88,914,37.734,-76.8,2010,4120,Picidae,4,4
840,88,918,36.715,-76.559,2010,3930,Picidae,4,4
840,88,918,36.715,-76.559,2010,3940,Picidae,6,7
