ID,Date,Species_Group,Species,Location,Latitude,Longitude,Coordinate_System
692,2000-12-01,Others,Mesodinium rubrum,Port Shelter near Sheung Sze Wan,22.30789537,114.2918918, WGS84
693,2000-12-17,Dinoflagellates,Noctiluca scintillans,Kat O Fisheries Research Station,22.53609235,114.3025914, WGS84
694,2000-12-17,Others,Trichodesmium spp.,Kat O Fisheries Research Station,22.53609235,114.3025914, WGS84
695,2000-12-27,Dinoflagellates,Noctiluca scintillans,Kat O Fisheries Research Station,22.53591193,114.3031342, WGS84
696,2000-12-28,Dinoflagellates,Noctiluca scintillans,Long Harbour (Tai Tan Hoi),22.45319482,114.34792, WGS84
697,2001-01-01,Dinoflagellates,Noctiluca scintillans,"Hoi Ha Wan, Sai Kung",22.46747374,114.3329637, WGS84
698,2001-01-02,Dinoflagellates,Noctiluca scintillans,Kat O Fish Culture Zone,22.55017654,114.2891019, WGS84
699,2001-01-02,Dinoflagellates,Noctiluca scintillans,Tai Tau Chau Fish Culture Zone,22.36912252,114.3231372, WGS84
700,2001-01-03,Dinoflagellates,Noctiluca scintillans,Tolo Channel near Pak Sha Tau,22.45119603,114.2526312, WGS84
701,2001-01-04,Dinoflagellates,Noctiluca scintillans,"Clear Water Bay Second Beach, Sai Kung",22.2877913,114.288518, WGS84
702,2001-01-04,Dinoflagellates,Noctiluca scintillans,"San Shek Wan, Lantau Island",22.28270098,113.8916891, WGS84
703,2001-01-05,Dinoflagellates,Noctiluca scintillans,Inner Port Shelter (Sai Kung Hoi),22.36400645,114.2758135, WGS84
704,2001-01-07,Dinoflagellates,Noctiluca scintillans,"Ap Chau, Crooked Harbour (Kat O Hoi)",22.55024914,114.2699783, WGS84
705,2001-01-07,Dinoflagellates,Noctiluca scintillans,"Chung Hom Kok, Hong Kong Island",22.21672495,114.1978892, WGS84
706,2001-01-07,Dinoflagellates,Noctiluca scintillans,"Lai Chi Wo, Crooked Harbour (Kat O Hoi) ",22.5281209,114.2636898, WGS84
707,2001-01-07,Dinoflagellates,Noctiluca scintillans,O Pui Tong,22.54685118,114.2984087, WGS84
708,2001-01-07,Dinoflagellates,Noctiluca scintillans,"Port Shelter (Ngau Mei Hoi), Sai Kung",22.36790527,114.2793081, WGS84
709,2001-01-07,Dinoflagellates,Noctiluca scintillans,"Repulse Bay, Hong Kong Island",22.23549722,114.1939125, WGS84
710,2001-01-07,Dinoflagellates,Noctiluca scintillans,"Tai Tau Chau, Sai Kung",22.36787851,114.3204447, WGS84
711,2001-01-07,Dinoflagellates,Noctiluca scintillans,Tung Ping Chau,22.54212387,114.4368415, WGS84
712,2001-01-07,Dinoflagellates,Noctiluca scintillans,"Turtle Cove Wan, Hong Kong Island",22.23176269,114.2232468, WGS84
713,2001-01-17,Dinoflagellates,Scrippsiella trochoidea,Shing Mun River,22.38669269,114.1984106, WGS84
714,2001-01-19,Diatom,Chaetoceros socialis,Deep Water Bay near Ocean Park,22.23271736,114.1749295, WGS84
715,2001-01-19,Dinoflagellates,Noctiluca scintillans,Crooked Harbour (Kat O Hoi),22.54861369,114.2834811, WGS84
716,2001-03-01,Others,Heterosigma akashiwo,Starling Inlet (Sha Tau Kok Hoi),22.55102592,114.2415542, WGS84
717,2001-03-07,Dinoflagellates,Akashiwo sanguinea,Ha Pak Nai to Black Point,22.42888107,113.92996, WGS84
718,2001-03-21,Diatom,Skeletonema costatum,Ma Wan Tung Wan to Ma Wan Fish Culture Zone,22.34973856,114.0533492, WGS84
719,2001-03-22,Dinoflagellates,Gonyaulax polygramma,O Pui Tong,22.54417783,114.2977548, WGS84
720,2001-03-25,Dinoflagellates,Gonyaulax polygramma,Long Harbour,22.46232546,114.3484667, WGS84
721,2001-04-02,Diatom,Skeletonema costatum,Sha Tin Hoi,22.41532697,114.2196985, WGS84
722,2001-04-02,Diatom,Thalassiosira spp.,Sha Tin Hoi,22.41532697,114.2196985, WGS84
723,2001-04-02,Dinoflagellates,Scrippsiella trochoidea,Sha Tin Hoi,22.41532697,114.2196985, WGS84
724,2001-04-02,Others,Mesodinium rubrum,Lantau Island near Cheung Sha Wan,22.24106871,114.0217296, WGS84
725,2001-04-03,Dinoflagellates,Scrippsiella trochoidea,Plover Cove (Shuen Wan Hoi) near Sha Lan,22.46127945,114.2100077, WGS84
726,2001-04-07,Dinoflagellates,Scrippsiella trochoidea,Tolo Harbour,22.45107271,114.2000771, WGS84
727,2001-04-14,Others,Chattonella marina,Kat O and O Pui Tong Fish Culture Zones,22.5434136,114.2833514, WGS84
728,2001-04-14,Others,Chattonella ovata,Kat O and O Pui Tong Fish Culture Zones,22.5434136,114.2833514, WGS84
729,2001-04-14,Others,Dictyocha speculum,Kat O and O Pui Tong Fish Culture Zones,22.5434136,114.2833514, WGS84
730,2001-04-21,Others,Chattonella marina,Deep water Bay near Ocean Park,22.23124966,114.1743235, WGS84
731,2001-04-21,Others,Chattonella ovata,Deep water Bay near Ocean Park,22.23124966,114.1743235, WGS84
732,2001-04-21,Others,Chattonella ovata,Kau Sai Fish Culture Zone,22.34169496,114.3173075, WGS84
733,2001-04-21,Others,Chattonella ovata,Rocky Harbour near Kau Sai,22.34437168,114.3319762, WGS84
734,2001-04-21,Others,Dictyocha speculum,Deep water Bay near Ocean Park,22.23124966,114.1743235, WGS84
735,2001-04-21,Others,Dictyocha speculum,Kau Sai Fish Culture Zone,22.34169496,114.3173075, WGS84
736,2001-04-21,Others,Dictyocha speculum,Rocky Harbour near Kau Sai,22.34437168,114.3319762, WGS84
737,2001-04-23,Others,Chattonella marina,Pier at The Hong Kong University of Science and Technology,22.33866726,114.2684759, WGS84
738,2001-04-23,Others,Chattonella ovata,Pier at The Hong Kong University of Science and Technology,22.33866726,114.2684759, WGS84
739,2001-04-25,Dinoflagellates,Scrippsiella trochoidea,Yim Tin Tsai and Yung Shue Au Fish Culture Zones,22.42492281,114.2792101, WGS84
740,2001-04-25,Others,Chattonella ovata,"Silverstrand Beach, Sai Kung",22.32325925,114.2728454, WGS84
741,2001-04-25,Others,Dictyocha speculum,"Silverstrand Beach, Sai Kung",22.32325925,114.2728454, WGS84
742,2001-04-30,Diatom,Skeletonema costatum,Tuen Mun near Tai Lam Kok,22.35276886,114.0256261, WGS84
743,2001-05-07,Dinoflagellates,Prorocentrum dentatum,Shuen Wan Typhoon Shelter,22.45533843,114.2117685, WGS84
744,2001-05-14,Dinoflagellates,Noctiluca scintillans,Deep Water Bay near Ocean Park,22.24246147,114.1801895, WGS84
745,2001-05-14,Dinoflagellates,Noctiluca scintillans,"Hung Shing Yeh Beach, Lamma Island",22.21847218,114.1193974, WGS84
746,2001-05-16,Diatom,Skeletonema costatum,Ma Wan Fish Culture Zone and Sunny Bay,22.34633702,114.0361868, WGS84
747,2001-05-22,Dinoflagellates,Noctiluca scintillans,"Turtle Cove Beach, Hong Kong Island",22.23280636,114.2234582, WGS84
748,2001-05-26,Diatom,Chaetoceros sp.0105,Sha Tin Hoi near Water Sport Centre,22.41941944,114.2166416, WGS84
749,2001-05-26,Diatom,Skeletonema costatum,Sha Tin Hoi near Water Sport Centre,22.41941944,114.2166416, WGS84
750,2001-05-28,Diatom,Leptocylindrus danicus,Starling Inlet (Sha Tau Kok Hoi),22.54051999,114.2330269, WGS84
751,2001-06-01,Diatom,Skeletonema costatum,Starling Inlet (Sha Tau Kok Hoi),22.54127894,114.2343619, WGS84
752,2001-06-01,Diatom,Thalassiosira spp.,Starling Inlet (Sha Tau Kok Hoi),22.54127894,114.2343619, WGS84
753,2001-06-15,Diatom,Chaetoceros sp.0105,Sha Tin Hoi near Sam Mun Tsai,22.45572053,114.2014524, WGS84
754,2001-06-18,Diatom,Skeletonema costatum,Victoria Harbour,22.30021,114.2090233, WGS84
755,2001-06-18,Diatom,Thalassiosira spp.,Victoria Harbour,22.30021,114.2090233, WGS84
756,2001-06-21,Diatom,Skeletonema costatum,Lamma Island (South),22.16839667,114.1120126, WGS84
757,2001-06-21,Diatom,Thalassiosira spp.,Lamma Island (South),22.16839667,114.1120126, WGS84
758,2001-06-22,Diatom,Skeletonema costatum,Lantau Island (South),22.16568823,113.9642592, WGS84
759,2001-06-22,Diatom,Thalassiosira spp.,Lantau Island (South),22.16568823,113.9642592, WGS84
760,2001-07-17,Dinoflagellates,Karenia mikimotoi,Kat O Fisheries Research Station,22.53644645,114.3030259, WGS84
761,2001-09-03,Dinoflagellates,Scrippsiella trochoidea,Shuen Wan Typhoon Shelter,22.45643256,114.2106015, WGS84
762,2001-09-10,Dinoflagellates,Prorocentrum minimum,Plover Cove (Shuen Wan Hoi),22.46200376,114.2149789, WGS84
763,2001-09-10,Dinoflagellates,Scrippsiella trochoidea,Plover Cove (Shuen Wan Hoi),22.46200376,114.2149789, WGS84
764,2001-09-14,Dinoflagellates,Prorocentrum minimum,Yim Tin Tsai Fish Culture Zone,22.45289725,114.2032981, WGS84
765,2001-09-14,Dinoflagellates,Scrippsiella trochoidea,Yim Tin Tsai Fish Culture Zone,22.45289725,114.2032981, WGS84
766,2001-10-15,Others,Teleaulax acuta,Shing Mun River,22.38231016,114.1940792, WGS84
767,2001-10-24,Diatom,Chaetoceros tenuissimus,Starling Inlet (Sha Tau Kok Hoi),22.53774153,114.226304, WGS84
768,2001-10-24,Diatom,Skeletonema costatum,Starling Inlet (Sha Tau Kok Hoi),22.53774153,114.226304, WGS84
769,2001-10-24,Diatom,Thalassiosira pseudonana,Starling Inlet (Sha Tau Kok Hoi),22.53774153,114.226304, WGS84
770,2001-11-19,Dinoflagellates,Prorocentrum minimum,Shing Mun River,22.3840739,114.1959481, WGS84
771,2001-11-19,Dinoflagellates,Prorocentrum triestinum,Shing Mun River,22.3840739,114.1959481, WGS84
772,2001-11-19,Dinoflagellates,Scrippsiella trochoidea,Shing Mun River,22.3840739,114.1959481, WGS84
773,2001-11-21,Dinoflagellates,Prorocentrum minimum,Shing Mun River,22.38567813,114.1973477, WGS84
774,2001-11-21,Dinoflagellates,Prorocentrum triestinum,Shing Mun River,22.38567813,114.1973477, WGS84
775,2001-11-21,Dinoflagellates,Scrippsiella trochoidea,Shing Mun River,22.38567813,114.1973477, WGS84
776,2001-11-23,Others,Mesodinium rubrum,"Deep Water Bay, Hong Kong Island",22.23978184,114.1783297, WGS84
777,2001-11-23,Others,Mesodinium rubrum,Eastern waters of Hong Kong,22.24202053,114.382109, WGS84
778,2001-11-28,Dinoflagellates,Prorocentrum minimum,Shing Mun River,22.38697156,114.1985252, WGS84
779,2002-01-09,Dinoflagellates,Noctiluca scintillans,Kat O Fisheries Research Station,22.53627239,114.3029889, WGS84
780,2002-01-12,Others,Mesodinium rubrum,North of Ma Wan to Tuen Mun,22.35049016,114.0171889, WGS84
781,2002-01-13,Dinoflagellates,Noctiluca scintillans,"Lai Chi Wo, Crooked Harbour (Kat O Hoi) ",22.52665766,114.2651701, WGS84
782,2002-01-13,Dinoflagellates,Noctiluca scintillans,"Silverstrand Beach, Sai Kung",22.32294017,114.272156, WGS84
783,2002-01-13,Others,Mesodinium rubrum,The Brothers,22.33979626,113.9586025, WGS84
784,2002-01-14,Others,Mesodinium rubrum,Lamma Island (North),22.24229647,114.1107338, WGS84
785,2002-01-15,Diatom,Thalassiosira weissflogii,"Sheung Pak Nai, Yuen Long",22.45121274,113.9519326, WGS84
786,2002-01-15,Dinoflagellates,Noctiluca scintillans,Crescent bay (Ngo Mei Wan),22.53405056,114.3173112, WGS84
787,2002-01-15,Others,Mesodinium rubrum,South west of Hei Ling Chau,22.24271242,114.0251307, WGS84
788,2002-01-16,Dinoflagellates,Noctiluca scintillans,"Silverstrand Beach, Sai Kung",22.32276913,114.2722238, WGS84
789,2002-02-18,Dinoflagellates,Prorocentrum minimum,Shing Mun River ,22.3809001,114.1927372, WGS84
790,2002-02-21,Dinoflagellates,Prorocentrum minimum,Shing Mun River,22.39080341,114.202241, WGS84
791,2002-02-26,Diatom,Eucampia zodiacus,East Lamma Channel,22.23025783,114.1393599, WGS84
792,2002-03-11,Others,Mesodinium rubrum,Deep Bay,22.44757098,113.9391244, WGS84
793,2002-03-21,Dinoflagellates,Noctiluca scintillans,Kat O Fisheries Research Station,22.5361904,114.3026281, WGS84
794,2002-04-04,Dinoflagellates,Heterocapsa circularisquama,Tolo Harbour,22.4510085,114.20027, WGS84
795,2002-04-06,Others,Mesodinium rubrum,"Hung Shing Yeh Beach, Lamma Island",22.21844947,114.1195776, WGS84
796,2002-04-22,Dinoflagellates,Noctiluca scintillans,Deep Water Bay near Ocean Park,22.23683605,114.1758047, WGS84
797,2002-04-23,Dinoflagellates,Noctiluca scintillans,"Kwun Yam Wan Beach, Cheung Chau",22.20760912,114.0347729, WGS84
798,2002-04-23,Dinoflagellates,Noctiluca scintillans,"Stanley Main Beach, Hong Kong Island",22.22100533,114.2150081, WGS84
799,2002-04-24,Dinoflagellates,Noctiluca scintillans,"Hung Shing Yeh Beach, Lamma Island",22.21847207,114.1196568, WGS84
800,2002-04-24,Dinoflagellates,Noctiluca scintillans,"Lo So Shing Beach, Lamma Island",22.20449259,114.1220165, WGS84
801,2002-04-29,Dinoflagellates,Noctiluca scintillans,"Silver Mine Bay Beach, Lantau Island",22.27035887,114.0013082, WGS84
802,2002-06-01,Dinoflagellates,Gyrodinium instriatum,Beaches at Tuen Mun,22.37099447,113.9786019, WGS84
803,2002-06-01,Dinoflagellates,Gyrodinium instriatum,Tuen Mun to Lantau Island East,22.3460783,114.0141221, WGS84
804,2002-06-24,Diatom,Skeletonema costatum,Northeast of Lantau Island,22.3033982,114.0358501, WGS84
805,2002-06-24,Diatom,Skeletonema costatum,South of Lantau,22.2157972,113.9515969, WGS84
806,2002-07-03,Diatom,Skeletonema costatum,East of Victoria Harbour,22.28821448,114.2306502, WGS84
807,2002-07-24,Diatom,Chaetoceros pseudocurvisetus,West Lamma Channel,22.18205475,114.0879439, WGS84
808,2002-07-25,Diatom,Chaetoceros pseudocurvisetus,South of Lantau Island,22.16713233,113.9603263, WGS84
809,2002-07-25,Diatom,Chaetoceros pseudocurvisetus,South of Lantau Island,22.21838309,113.9583035, WGS84
810,2002-10-04,Dinoflagellates,Prorocentrum minimum,Shing Mun River,22.38224065,114.1940338, WGS84
811,2002-10-28,Dinoflagellates,Prorocentrum minimum,Shing Mun River,22.39677628,114.2079952, WGS84
812,2002-11-22,Others,Plagioselmis prolonga,Shing Mun River,22.38129454,114.1931519, WGS84
813,2002-12-11,Others,Phaeocystis globosa,"Deep Water Bay Beach, Hong Kong Island",22.24352749,114.1873898, WGS84
814,2002-12-12,Others,Phaeocystis globosa,"Deep Water Bay Beach, Hong Kong Island",22.2437153,114.1874399, WGS84
815,2002-12-13,Others,Phaeocystis globosa,Southern Waters of Hong Kong,22.20945365,114.0814605, WGS84
816,2003-01-07,Others,Mesodinium rubrum,Crooked Harbour (Kat O Hoi),22.54706277,114.2766162, WGS84
817,2003-01-08,Dinoflagellates,Prorocentrum minimum,Shing Mun River,22.38985364,114.2014358, WGS84
818,2003-02-04,Others,Mesodinium rubrum,"Ha Pak Nai, Yuen Long",22.42794284,113.9370399, WGS84
819,2003-02-06,Dinoflagellates,Prorocentrum minimum,Shing Mun River,22.38913297,114.2006864, WGS84
820,2003-02-21,Dinoflagellates,Prorocentrum minimum,Shing Mun River,22.38392417,114.1956597, WGS84
821,2003-03-03,Dinoflagellates,Prorocentrum minimum,Shing Mun River,22.38717829,114.1988026, WGS84
822,2003-04-02,Dinoflagellates,Noctiluca scintillans,Deep Water Bay near Ocean Park,22.24324754,114.1790859, WGS84
823,2003-04-07,Dinoflagellates,Prorocentrum dentatum,"Hebe Haven (Pak Sha Wan), Sai Kung",22.36262077,114.2625949, WGS84
824,2003-04-08,Dinoflagellates,Noctiluca scintillans,"Repulse Bay Beach, Hong Kong Island",22.23717095,114.194037, WGS84
825,2003-04-10,Dinoflagellates,Karlodinium micrum,North Channel,22.51495013,114.3382456, WGS84
826,2003-05-08,Dinoflagellates,Noctiluca scintillans,Tolo Harbour near Wu Kai Sha,22.4400045,114.252414, WGS84
827,2003-06-06,Dinoflagellates,Karenia mikimotoi,Tolo Harbour near Ma Liu Shui,22.41502952,114.2182122, WGS84
828,2003-06-25,Diatom,Chaetoceros curvisetus,Tseung Kwan O (Junk Bay),22.28817928,114.2566152, WGS84
829,2003-06-25,Diatom,Skeletonema costatum,Tseung Kwan O (Junk Bay),22.28817928,114.2566152, WGS84
830,2003-07-14,Diatom,Cyclotella caspia,Shing Mun River,22.38352271,114.1952908, WGS84
831,2003-07-14,Diatom,Thalassiosira pseudonana,Shing Mun River,22.38352271,114.1952908, WGS84
832,2003-08-19,Dinoflagellates,Scrippsiella trochoidea,Kat O Fish Culture Zone,22.5505217,114.2816825, WGS84
833,2003-09-08,Diatom,Thalassiosira spp.,Starling Inlet (Sha Tau Kok Hoi),22.5487242,114.2388231, WGS84
834,2003-09-10,Diatom,Thalassiosira spp.,Cheung Sha Wan Fish Culture Zone,22.2425603,114.0198935, WGS84
835,2003-10-13,Others,Trichodesmium erythraeum,Southeastern Waters of Hong Kong,22.20586611,114.4270293, WGS84
836,2003-10-13,Others,Trichodesmium thiebautii,Southeastern Waters of Hong Kong,22.20586611,114.4270293, WGS84
837,2003-10-27,Others,Chattonella marina,Shing Mun River,22.37911852,114.191073, WGS84
838,2003-10-27,Others,Chattonella sp.0310,Shing Mun River,22.37911852,114.191073, WGS84
839,2003-11-10,Dinoflagellates,Prorocentrum balticum,Shing Mun River,22.39719275,114.2083734, WGS84
840,2003-11-10,Dinoflagellates,Prorocentrum minimum,Shing Mun River,22.39719275,114.2083734, WGS84
841,2004-01-02,Diatom,Cylindrotheca closterium,Shing Mun River,22.3911674,114.2027491, WGS84
842,2004-01-02,Dinoflagellates,Prorocentrum minimum,Shing Mun River,22.3911674,114.2027491, WGS84
843,2004-01-02,Others,Phaeocystis globosa,"Deep Water Bay, Hong Kong Island",22.24368058,114.1874298, WGS84
844,2004-01-13,Others,Chlamydomonas uva-maris,Shing Mun River,22.37805023,114.1899298, WGS84
845,2004-01-15,Others,Teleaulax acuta,Shing Mun River,22.38739706,114.1989969, WGS84
846,2004-01-26,Dinoflagellates,Heterocapsa circularisquama,Sha Tau Kok Fish Culture Zone,22.53695446,114.2253378, WGS84
847,2004-02-20,Dinoflagellates,Prorocentrum minimum,Shing Mun River,22.38368856,114.1954051, WGS84
848,2004-02-21,Others,Trichodesmium erythraeum,"Silverstrand Beach, Sai Kung",22.32276769,114.2722234, WGS84
849,2004-03-14,Others,Trichodesmium erythraeum,"Silverstrand Beach, Sai Kung",22.3229992,114.2723622, WGS84
850,2004-04-12,Diatom,Skeletonema costatum,Starling Inlet (Sha Tau Kok Hoi),22.53708876,114.2254832, WGS84
851,2004-05-26,Others,Trichodesmium erythraeum,North of Ninepin Group ,22.27419021,114.3495784, WGS84
852,2004-05-27,Diatom,Skeletonema costatum,Deep Bay,22.46399974,113.9596072, WGS84
853,2004-06-11,Diatom,Chaetoceros socialis,South of Lantau Island,22.19610497,113.9575991, WGS84
854,2004-06-16,Others,Trichodesmium erythraeum,"Shek O Beach, Hong Kong Island",22.22799713,114.2511549, WGS84
855,2004-06-16,Others,Trichodesmium erythraeum,"Tai Long Wan, Sai Kung and Po Pin Chau",22.35264779,114.3791316, WGS84
856,2004-06-18,Others,Trichodesmium erythraeum,"Turtle Cove Beach, Hong Kong Island",22.23206958,114.2234595, WGS84
857,2004-06-29,Dinoflagellates,Gyrodinium instriatum,South of Lantau Island near Tong Fuk,22.21438285,113.9373168, WGS84
858,2004-07-12,Diatom,Skeletonema costatum,East and West Lamma Channels,22.22610785,114.1457088, WGS84
859,2004-07-12,Diatom,Thalassiosira spp.,East and West Lamma Channels,22.22610785,114.1457088, WGS84
860,2004-07-15,Diatom,Thalassiosira spp.,Sham Tseng to Ma Wan,22.35456324,114.05298, WGS84
861,2004-08-03,Dinoflagellates,Prorocentrum micans,Sham Wan Fish Culture Zone,22.43936828,114.3517922, WGS84
862,2004-08-07,Dinoflagellates,Prorocentrum micans,Tolo Harbour,22.44619107,114.2029511, WGS84
863,2004-08-07,Others,Chattonella marina,Tolo Harbour,22.44619107,114.2029511, WGS84
864,2004-08-09,Dinoflagellates,Prorocentrum micans,Crooked Harbour and Tap Mun,22.48525461,114.3457698, WGS84
865,2004-08-14,Diatom,Skeletonema costatum,Ma Wan Fish Culture Zone,22.35200192,114.051623, WGS84
866,2004-08-18,Dinoflagellates,Prorocentrum micans,Long Ke Wan and Pak Lap,22.37044931,114.3805699, WGS84
867,2004-08-23,Dinoflagellates,Prorocentrum micans,Northeastern Waters of Hong Kong,22.42580758,114.4308549, WGS84
868,2004-08-27,Dinoflagellates,Prorocentrum micans,"Clear Water Bay First Beach, Sai Kung",22.29032079,114.2927969, WGS84
869,2004-08-27,Dinoflagellates,Prorocentrum micans,"Clear Water Bay Second beach, Sai Kung",22.28898549,114.2896073, WGS84
870,2004-08-27,Others,Haematococcus pluvialis,Shing Mun River,22.38356488,114.1952717, WGS84
871,2004-08-31,Dinoflagellates,Prorocentrum micans,Tai Tau Chau and Kai Lung Wan Fish Culture Zones,22.3709433,114.298911, WGS84
872,2004-09-01,Dinoflagellates,Prorocentrum micans,Yung Shue Au to Kat O,22.55940096,114.2800377, WGS84
873,2004-09-02,Dinoflagellates,Prorocentrum micans,Sheung Sze Mun,22.20262276,114.255959, WGS84
874,2004-09-03,Dinoflagellates,Prorocentrum micans,"Clear Water Bay First Beach, Sai Kung",22.29059154,114.2913992, WGS84
875,2004-09-03,Dinoflagellates,Prorocentrum micans,"Clear Water Bay Second beach, Sai Kung",22.28847097,114.2896437, WGS84
876,2004-09-04,Dinoflagellates,Prorocentrum micans,Victoria Harbour,22.29662404,114.2205047, WGS84
877,2004-09-05,Dinoflagellates,Prorocentrum micans,"Tai Tam Bay, Hong Kong Island",22.21673399,114.2290445, WGS84
878,2004-09-07,Dinoflagellates,Prorocentrum micans,"Turtle Cove Beach, Hong Kong Island",22.23241421,114.223443, WGS84
879,2004-09-08,Dinoflagellates,Prorocentrum micans,"Deep Water Bay, Hong Kong Island",22.23431088,114.1770976, WGS84
880,2004-09-08,Dinoflagellates,Prorocentrum micans,"Hairpin Beach, Hong Kong Island",22.22405348,114.2153712, WGS84
881,2004-09-08,Dinoflagellates,Prorocentrum micans,O Pui Tong Fish Culture Zone,22.54299186,114.300744, WGS84
882,2004-09-08,Dinoflagellates,Prorocentrum micans,"Stanley Main Beach, Hong Kong Island",22.22127866,114.2160588, WGS84
883,2004-09-14,Diatom,Thalassiosira mala,"Silver Mine Bay, Lantau Island",22.26799165,114.0037052, WGS84
884,2004-09-14,Dinoflagellates,Prorocentrum micans,"Clear Water Bay First Beach, Sai Kung",22.29096208,114.2913067, WGS84
885,2004-09-14,Dinoflagellates,Prorocentrum micans,"Deep Water Bay, Hong Kong Island",22.23176598,114.1751621, WGS84
886,2004-09-21,Others,Haematococcus pluvialis,Plover Cove (Shuen Wan Hoi),22.46997618,114.2324438, WGS84
887,2004-10-04,Others,Haematococcus pluvialis,Yim Tin Tsai (East) Fish Culture Zone,22.45348096,114.2182717, WGS84
888,2004-11-11,Diatom,Diadesmis sp.,Deep Bay,22.45582978,113.9679156, WGS84
889,2004-11-14,Others,Trichodesmium erythraeum,"Ham Tin Wan to Tai Long Wan, Sai Kung",22.40255514,114.3819183, WGS84
890,2004-11-14,Others,Trichodesmium erythraeum,Steep Island to Fat Tong Mun,22.26300669,114.3073409, WGS84
891,2004-12-27,Dinoflagellates,Prorocentrum dentatum,"Tai Tam Bay, Hong Kong Island",22.22782908,114.2192328, WGS84
892,2005-01-02,Dinoflagellates,Noctiluca scintillans,"Hoi Ha Wan, Sai Kung",22.461451,114.3295644, WGS84
893,2005-01-13,Diatom,Thalassiosira weissflogii,Deep Bay,22.45679406,113.9725521, WGS84
894,2005-01-19,Dinoflagellates,Noctiluca scintillans,"Silverstrand Beach, Sai Kung",22.32296525,114.2721851, WGS84
895,2005-01-23,Dinoflagellates,Noctiluca scintillans,"Trio Beach, Sai Kung",22.35754944,114.2680136, WGS84
896,2005-01-25,Dinoflagellates,Noctiluca scintillans,"Hebe Haven (Pak Sha Wan), Sai Kung",22.36038567,114.2587172, WGS84
897,2005-01-25,Dinoflagellates,Noctiluca scintillans,Plover Cove (Shuen Wan Hoi) near Sha Lan,22.46063879,114.2089688, WGS84
898,2005-01-25,Dinoflagellates,Noctiluca scintillans,Tolo Harbour near Yuen Chau Tsai,22.44741877,114.1778157, WGS84
899,2005-01-26,Dinoflagellates,Noctiluca scintillans,"Silverstrand Beach, Sai Kung",22.32287387,114.2721354, WGS84
900,2005-01-28,Dinoflagellates,Noctiluca scintillans,Port Shelter near Kiu Tsui,22.3468872,114.29639, WGS84
901,2005-01-28,Dinoflagellates,Noctiluca scintillans,Tolo Harbour near Yuen Chau Tsai,22.44499212,114.1787025, WGS84
902,2005-01-29,Dinoflagellates,Noctiluca scintillans,"Hap Mun Bay Beach, Sai Kung",22.35707132,114.2952321, WGS84
903,2005-01-29,Others,Mesodinium rubrum,Chek Lap Kok and Sha Chau,22.3247255,113.9109922, WGS84
904,2005-01-30,Others,Mesodinium rubrum,Cheung Sha Wan Fish Culture Zone,22.23747309,114.0093815, WGS84
905,2005-02-07,Dinoflagellates,Heterocapsa rotundata,Sha Tin Hoi,22.41618557,114.220027, WGS84
906,2005-02-07,Others,Heterosigma akashiwo,Sha Tin Hoi,22.41618557,114.220027, WGS84
907,2005-02-07,Others,Plagioselmis prolonga,Sha Tin Hoi,22.41618557,114.220027, WGS84
908,2005-02-08,Dinoflagellates,Heterocapsa rotundata,Yim Tin Tsai Fish Culture Zone,22.45320065,114.2073555, WGS84
909,2005-02-08,Others,Heterosigma akashiwo,Yim Tin Tsai Fish Culture Zone,22.45320065,114.2073555, WGS84
910,2005-02-08,Others,Plagioselmis prolonga,Yim Tin Tsai Fish Culture Zone,22.45320065,114.2073555, WGS84
911,2005-02-15,Dinoflagellates,Noctiluca scintillans,"Hebe Haven (Pak Sha Wan), Sai Kung and Ma Nam Wat",22.37023208,114.2664979, WGS84
912,2005-02-16,Dinoflagellates,Noctiluca scintillans,"Trio Beach, Sai Kung",22.35732833,114.2679144, WGS84
913,2005-02-17,Dinoflagellates,Noctiluca scintillans,Inner Port Shelter (Sai Kung Hoi),22.37329572,114.2751445, WGS84
914,2005-02-23,Dinoflagellates,Noctiluca scintillans,"Wong Shek Pier, Sai Kung",22.43491812,114.3371746, WGS84
915,2005-03-17,Dinoflagellates,Noctiluca scintillans,"Hoi Ha Wan, Sai Kung",22.46343015,114.3309119, WGS84
916,2005-03-21,Dinoflagellates,Noctiluca scintillans,Tung Ping Chau,22.53801252,114.4328488, WGS84
917,2005-03-28,Dinoflagellates,Noctiluca scintillans,Shing Mun River,22.39850299,114.2092186, WGS84
918,2005-03-29,Dinoflagellates,Noctiluca scintillans,"Clear Water Bay First Beach, Sai Kung",22.29076542,114.2934394, WGS84
919,2005-03-29,Dinoflagellates,Noctiluca scintillans,"Hoi Ha Wan, Sai Kung",22.46151326,114.3294995, WGS84
920,2005-03-29,Dinoflagellates,Noctiluca scintillans,Tung Ping Chau,22.55463154,114.4304802, WGS84
921,2005-04-07,Dinoflagellates,Noctiluca scintillans,Tung Ping Chau,22.5446693,114.4333015, WGS84
922,2005-04-09,Dinoflagellates,Noctiluca scintillans,"Clear Water Bay First Beach, Sai Kung",22.29076615,114.2939914, WGS84
923,2005-04-09,Dinoflagellates,Prorocentrum balticum,"Clear Water Bay First Beach, Sai Kung",22.29076615,114.2939914, WGS84
924,2005-04-29,Others,Heterosigma akashiwo,Yim Tin Tsai Fish Culture Zone,22.45522624,114.2043383, WGS84
