countrynum,statenum,route,routename,active,latitude,longitude,stratum,bcr,landtypeid,routetypeid,routetypedetailid
124,4,237,HELENA,1,54.472,-111.379,29,6,0,1,1
124,4,238,BARICH,1,54.239,-112.226,30,6,0,1,1
124,4,239,EGREMONT,1,54.036,-113.321,30,6,0,1,1
124,4,240,FAWCETT,0,54.472,-114.078,29,6,0,1,1
124,4,241,CONNOR CREEK,1,54.035,-115.118,29,6,0,1,1
124,4,251,SWAN RIVER,1,54.999,-115.260,29,6,0,1,1
124,4,252,PRAIRIE ECHO,1,55.432,-116.412,29,6,0,1,1
124,4,253,NEW FISH CREEK,1,55.433,-117.180,30,6,0,1,1
124,4,254,FITZSIMMONS,1,55.346,-118.359,30,6,0,1,1
124,4,255,BEAR LAKE,1,55.461,-119.051,30,6,0,1,1
124,4,301,RUSH LAKE,0,49.524,-110.681,38,11,0,1,1
124,4,302,LEGEND,1,49.756,-111.517,38,11,0,1,1
124,4,303,WRENTHAM,1,49.465,-112.427,38,11,0,1,1
124,4,304,SUMMERVIEW,1,49.749,-113.784,38,11,0,1,1
124,4,306,Roseglen,1,50.557,-110.325,38,11,6,1,1
124,4,307,STEVEVILLE,1,50.936,-111.866,38,11,0,1,1
124,4,308,MAJORVILLE,0,50.601,-112.994,38,11,0,1,1
124,4,309,CLEAR LAKE,1,50.019,-113.391,38,11,0,1,1
124,4,310,CHAIN LAKES,1,50.270,-114.208,37,11,0,1,1
124,4,311,CHINOOK,1,51.445,-110.919,37,11,0,1,1
124,4,312,OAKLAND LAKE,1,51.416,-111.476,37,11,0,1,1
124,4,313,DOROTHY,1,51.329,-112.044,37,11,0,1,1
124,4,314,CARBON,1,51.358,-113.169,30,11,0,1,1
124,4,315,LOCHEND LAKE,1,51.329,-114.260,30,11,0,1,1
124,4,318,CONSORT,1,52.012,-110.743,30,11,0,1,1
124,4,319,FLEET,1,51.998,-111.814,37,11,0,1,1
124,4,320,STROME,1,52.814,-112.036,30,11,0,1,1
124,4,321,TEES,1,52.727,-113.221,30,11,0,1,1
124,4,322,HESPERO,1,52.406,-114.410,30,6,0,1,1
124,4,323,NORDEGG RIV.,0,52.523,-115.954,29,6,0,1,1
124,4,326,ELK POINT,1,53.991,-110.946,30,6,0,1,1
124,4,327,MYRNAM,1,53.454,-111.134,30,6,0,1,1
124,4,328,KINGMAN,1,53.309,-112.782,30,11,0,1,1
124,4,329,CLOVER LAWN,1,53.134,-113.196,30,11,0,1,1
124,4,330,ISLE LAKE,1,53.628,-114.399,30,6,0,1,1
124,4,331,CHIP LAKE,1,53.614,-115.451,29,6,0,1,1
124,4,336,MARGUERITE L,1,54.636,-110.761,29,6,0,1,1
124,4,337,ST. LINA,1,54.268,-111.253,30,6,0,1,1
124,4,338,NORAL,1,54.673,-112.375,30,6,0,1,1
124,4,339,ISLAND LAKE,1,54.618,-113.433,29,6,0,1,1
124,4,340,NEERLANDIA,1,54.341,-114.489,29,6,0,1,1
124,4,352,GROUARD,1,55.433,-116.306,29,6,0,1,1
124,4,353,KIMIWAN LAKE,1,56.005,-117.185,29,6,0,1,1
124,4,354,WANHAM,1,55.811,-118.130,29,6,0,1,1
124,4,355,ALBRIGHT,1,55.258,-119.976,30,6,0,1,1
124,4,401,MEDICINE HAT,1,49.862,-110.682,38,11,0,1,1
124,4,404,TROUT CREEK,1,49.876,-114.079,30,10,0,1,1
124,4,407,Lake Newell,1,50.564,-111.849,38,11,0,1,1
124,4,408,ROSEMARY,1,50.921,-112.174,38,11,0,1,1
124,4,411,Cavendish,0,50.703,-110.609,38,11,0,1,1
124,4,412,Blood Indian Resevoi,1,51.271,-111.191,37,11,0,1,1
124,4,413,McNab,1,49.348,-112.270,38,11,0,1,1
124,4,414,Sunnyslope,1,51.678,-113.666,30,11,0,1,1
124,4,421,PINE LAKE,1,52.201,-113.219,30,11,0,1,1
124,4,429,South Cooking Lake,1,53.120,-113.123,30,11,0,1,1
124,4,430,YEOFORD,1,53.018,-114.173,30,6,0,1,1
124,4,438,SKUKUM LAKE,0,54.918,-112.018,29,6,0,1,1
124,4,440,FREEDOM,1,54.239,-114.052,29,6,0,1,1
124,4,452,SNIPE LAKE,1,55.113,-116.798,29,6,0,1,1
124,4,501,Rolling Hills,1,50.089,-111.568,38,11,0,1,1
124,4,504,Furman,0,49.981,-113.908,30,10,0,1,1
124,4,508,BASSANO,1,50.834,-112.451,37,11,0,1,1
124,4,511,Buffalo,1,50.765,-110.674,38,11,0,1,1
124,4,512,Onefour,1,49.101,-110.563,38,11,0,1,1
124,4,540,Pembina River,1,54.480,-114.153,29,6,0,1,1
124,4,608,New Majorville,1,50.601,-112.994,38,11,0,1,1
124,4,612,Wildhorse,1,49.101,-110.563,38,11,0,1,1
124,4,712,Cutbank Creek,0,49.101,-110.563,38,11,0,1,1
124,4,928,ELK ISLAND,1,53.716,-112.815,30,11,0,1,3
840,6,1,MT TRUMBULL,0,36.412,-113.325,87,16,0,1,1
840,6,2,HOUSE ROCK,1,36.731,-112.046,87,16,0,1,1
840,6,3,THE GAP,0,36.162,-111.387,87,16,0,1,1
840,6,4,BLACK MESA,1,36.561,-110.502,84,16,0,1,1
840,6,5,ROUND ROCK,0,36.509,-109.473,84,16,0,1,1
840,6,6,SQUAW PEAK,0,35.899,-114.291,83,33,0,1,1
840,6,7,YAMPAI,0,35.516,-113.202,87,16,0,1,1
840,6,8,ROSE WELLS,0,35.755,-112.872,87,16,0,1,1
840,6,9,FLAGSTAFF,1,35.395,-111.578,84,34,0,1,1
840,6,10,ORAIBI,1,35.869,-110.623,87,16,0,1,1
840,6,11,SAWMILL,1,35.679,-109.205,84,16,0,1,1
840,6,12,OATMAN,1,34.986,-114.483,83,33,0,1,1
840,6,13,WIKIEUP,1,34.727,-113.919,82,33,0,1,1
840,6,14,PRESCOTT,1,34.644,-112.433,84,34,0,1,1
840,6,15,MORMON LAKE,0,34.849,-111.434,84,34,0,1,1
840,6,16,ZENIFF,0,34.667,-110.323,87,16,0,1,1
840,6,17,HUNT,1,34.478,-109.605,87,16,0,1,1
840,6,18,QUARTZSITE,1,33.656,-114.217,82,33,0,1,1
840,6,19,VICKSBURG,0,33.884,-113.853,82,33,0,1,1
840,6,20,NEW RIVER,0,33.703,-112.272,82,33,0,1,1
840,6,21,FLORENCE,0,33.022,-111.217,82,33,0,1,1
840,6,22,AZTEC PEAK,0,33.811,-110.905,81,34,0,1,1
840,6,23,BLUE,0,33.610,-109.107,84,34,0,1,1
840,6,24,LAGUNA,1,32.833,-114.399,82,33,0,1,1
840,6,25,DATELAND,1,32.929,-113.541,82,33,0,1,1
840,6,26,AJO,0,32.333,-112.787,82,33,0,1,1
840,6,27,COOLIDGE,0,33.016,-111.384,82,33,0,1,1
840,6,28,POMERENE,1,32.034,-110.303,81,34,0,1,1
840,6,29,SAN SIMON,1,32.500,-109.337,56,34,0,1,1
840,6,30,LUKEVILLE,0,32.027,-112.957,82,33,0,1,1
840,6,31,PENA BLANCA,0,31.387,-111.065,81,34,0,1,1
840,6,32,PATAGONIA,1,31.518,-110.795,81,34,0,1,1
840,6,33,SUNIZONA,0,31.818,-109.695,81,34,0,1,1
840,6,51,TOROWEAP,1,36.286,-113.065,87,16,0,1,1
840,6,52,DRY PARK,1,36.313,-112.032,84,16,0,1,1
840,6,53,PAGE,1,36.913,-111.453,87,16,0,1,1
840,6,54,COW SPRINGS,1,36.392,-110.879,87,16,0,1,1
840,6,55,MANY FARMS,1,36.360,-109.644,87,16,0,1,1
840,6,56,RIVIERA,1,35.123,-114.582,82,33,0,1,1
840,6,57,ANTARES,1,35.427,-113.809,87,33,0,1,1
840,6,58,WILLIAMS,1,35.056,-112.219,84,34,0,1,1
840,6,59,MAINE,1,35.163,-111.948,84,34,0,1,1
840,6,60,CASTLE BUTTE,1,35.278,-110.380,87,16,0,1,1
840,6,61,GREASEWOOD,0,35.530,-109.852,87,16,0,1,1
840,6,63,ALAMO RES.,1,34.232,-113.598,82,33,0,1,1
840,6,64,SKULL VALLEY,1,34.773,-112.619,84,34,0,1,1
840,6,65,TONTO VILL.,1,34.357,-111.101,84,34,0,1,1
840,6,66,FOREST LAKES,1,34.700,-110.767,84,34,0,1,1
840,6,67,PINETOP,1,34.115,-109.915,84,34,0,1,1
840,6,68,CIBOLA LAKE,1,33.231,-114.668,82,33,0,1,1
840,6,69,GILA BEND,1,33.287,-112.938,82,33,0,1,1
840,6,70,PALO VERDE,0,33.334,-112.677,82,33,0,1,1
840,6,71,BARTLETT RES,1,33.818,-111.640,82,34,0,1,1
840,6,72,CUTTER,0,33.175,-110.529,82,34,0,1,1
840,6,73,ALPINE,1,33.867,-109.166,84,34,0,1,1
840,6,74,ARABY,1,32.855,-114.445,82,33,0,1,1
840,6,76,PISINIMO,0,32.176,-112.262,82,33,0,1,1
840,6,77,RED ROCK,0,32.573,-111.329,82,33,0,1,1
840,6,78,REDINGTON,1,32.543,-110.505,81,34,0,1,1
840,6,79,MT. GRAHAM,1,32.650,-109.818,81,34,0,1,1
840,6,80,CABEZA PRIET,1,32.401,-112.932,82,33,0,1,1
840,6,81,AMADO,1,31.712,-111.067,81,34,0,1,1
840,6,82,SAHUARITA,1,31.958,-110.945,81,34,0,1,1
840,6,83,MCNEAL,1,31.646,-109.473,56,34,0,1,1
840,6,84,Wickenburg,1,33.962,-112.772,82,33,0,1,1
840,6,101,NAVAJO TRAIL,1,36.690,-113.459,87,16,0,1,1
840,6,103,KAIBITO,1,36.610,-111.077,87,16,0,1,1
840,6,105,TSAILE,1,36.302,-109.197,84,16,0,1,1
840,6,106,WILLOW BEACH,0,35.866,-114.662,83,33,0,1,1
840,6,107,PEACH SPRING,1,35.554,-113.376,87,16,0,1,1
840,6,108,SELIGMAN,1,35.231,-112.586,87,16,0,1,1
840,6,115,HAPPY JACK,1,34.838,-111.438,84,34,0,1,1
840,6,116,CLAY SPRING,1,34.612,-110.378,84,34,0,1,1
840,6,119,HOPE,0,33.923,-113.825,82,33,0,1,1
840,6,121,CASA GRANDE,1,33.039,-111.379,82,33,0,1,1
840,6,122,CARR MTN,1,33.566,-110.946,81,34,0,1,1
840,6,123,SPRUCEDALE,1,33.610,-109.106,84,34,0,1,1
840,6,126,Ajo 2,1,32.466,-112.870,82,33,0,1,1
840,6,127,CACTUS FOREST,1,32.958,-111.333,82,33,0,1,1
840,6,130,ORGAN PIPE,1,31.957,-112.800,82,33,0,1,1
840,6,133,PORTAL,1,31.983,-109.201,81,34,0,1,1
840,6,161,KLAGETOH,1,35.541,-109.323,87,16,0,1,1
840,6,170,PALO VERDE 2,1,33.334,-112.677,82,33,0,1,1
840,6,172,CUTTER 2,1,33.179,-110.215,82,33,0,1,1
840,6,176,BATES WELL,1,32.356,-112.827,82,33,0,1,1
840,6,177,RED ROCK 2,1,32.573,-111.329,82,33,0,1,1
840,6,206,WILLOW BEACH 2,1,35.866,-114.662,83,33,0,1,1
840,6,219,HOPE 2,1,33.923,-113.825,82,33,0,1,1
840,6,233,SUNIZONA 2,1,31.759,-109.738,81,34,0,1,1
840,6,900,DRAGOON,0,31.920,-109.915,81,34,0,1,3
840,6,901,RUCKER,0,31.606,-109.226,81,34,0,1,3
840,7,1,OLD MILO,1,33.312,-91.891,4,25,0,1,1
840,7,2,EUDORA,1,33.168,-91.332,5,26,0,1,1
840,7,3,RAMSEY,0,33.905,-92.598,4,25,0,1,1
840,7,4,LOCUST BAYOU,1,33.591,-92.697,4,25,0,1,1
840,7,5,STAMPS,1,33.376,-93.471,4,25,0,1,1
840,7,6,HOPE,1,33.663,-93.669,4,25,0,1,1
840,7,7,ASHDOWN,1,33.697,-94.123,4,25,0,1,1
840,7,8,HUGHES,1,34.927,-90.507,5,26,0,1,1
840,7,9,WEST TYLER,0,34.708,-91.700,5,26,0,1,1
840,7,10,SOUTH BEND,1,34.049,-91.500,5,26,0,1,1
840,7,11,CROWS,0,34.618,-92.786,19,25,0,1,1
840,7,12,POYEN,0,34.340,-92.664,4,25,0,1,1
840,7,13,HOLLYWOOD,1,34.034,-93.251,4,25,0,1,1
840,7,14,BLAKELY,0,34.697,-93.083,19,25,0,1,1
840,7,15,WALDRON,1,34.970,-94.044,19,25,0,1,1
840,7,16,HARRISBURG,1,35.485,-90.681,5,26,0,1,1
840,7,17,WHITTON,0,35.518,-90.287,5,26,0,1,1
840,7,18,AUGUSTA,0,35.315,-91.358,5,26,0,1,1
840,7,19,SAFFELL,1,35.911,-91.343,19,26,0,1,1
840,7,20,RUPERT,1,35.633,-92.718,19,24,0,1,1
840,7,21,STARK,1,35.570,-92.196,19,25,0,1,1
840,7,22,COAL HILL,1,35.426,-93.664,19,25,0,1,1
840,7,23,LURTON,1,35.781,-93.070,19,24,0,1,1
840,7,24,MASSARD,1,35.351,-94.332,19,25,0,1,1
840,7,25,MAYNARD,1,36.444,-90.924,5,26,0,1,1
840,7,26,ZION,1,36.099,-91.735,19,24,0,1,1
840,7,27,FULTON,1,36.406,-92.115,19,24,0,1,1
840,7,28,COMPTON,1,36.121,-93.280,19,24,0,1,1
840,7,29,AVOCA,1,36.405,-94.110,19,24,0,1,1
840,7,30,Centerton,1,36.330,-94.303,19,24,0,1,1
840,7,31,Farwell,1,36.394,-93.472,19,24,0,1,1
840,7,32,Yellville,1,36.211,-92.751,19,24,0,1,1
840,7,33,Ravenden Springs,1,36.314,-91.229,5,24,0,1,1
840,7,34,Lafe,1,36.240,-90.517,5,26,0,1,1
840,7,35,Dell,1,35.901,-90.000,5,26,0,1,1
840,7,36,Hickory Ridge,1,35.397,-90.967,5,26,0,1,1
840,7,37,Russell,1,35.374,-91.658,5,24,0,1,1
840,7,38,Marshall,1,35.939,-92.442,19,24,0,1,1
840,7,39,Havana,1,35.075,-93.682,19,25,0,1,1
840,7,40,Hatfield,1,34.462,-94.305,19,25,0,1,1
840,7,41,Sims,1,34.659,-93.689,19,25,0,1,1
840,7,42,England,1,34.559,-92.002,4,26,0,1,1
840,7,43,Gillett,1,34.138,-91.574,5,26,0,1,1
840,7,45,Lockesburg,1,33.783,-94.007,4,25,0,1,1
840,7,46,Springhill,1,33.026,-93.494,4,25,0,1,1
840,7,47,Stephens,1,33.455,-92.967,4,25,0,1,1
840,7,48,Kelso,1,33.797,-91.221,5,26,0,1,1
840,7,49,Rudy,1,35.615,-94.344,19,24,0,1,1
840,7,102,EUDORA 2,0,33.167,-91.317,5,26,0,1,1
840,7,103,PRINCETON,1,33.939,-92.589,4,25,0,1,1
840,7,109,ULM,1,34.701,-91.708,5,26,0,1,1
840,7,111,NANCE,1,34.702,-92.801,19,25,0,1,1
840,7,112,Poyen 2,1,34.350,-92.633,4,25,0,1,1
840,7,114,DRY FORK,1,34.828,-93.237,19,25,0,1,1
840,7,117,WILSON,1,35.518,-90.287,5,26,0,1,1
840,7,118,AUGUSTA 2,1,35.315,-91.358,5,26,0,1,1
840,7,900,OZARK NF,1,35.644,-93.295,19,24,0,1,3
840,7,901,MAGAZINE MTN,1,35.160,-93.425,19,25,0,1,3
840,7,902,BOSTON MTN.,1,35.692,-93.821,19,24,0,1,3
840,7,903,FOUR LAKES,0,33.698,-92.614,4,25,0,1,3
840,7,904,CROWLEY'S RIDGE,1,34.736,-90.685,5,26,0,1,3
124,11,1,CHEMAINUS,0,48.785,-123.599,94,5,0,1,1
124,11,2,PORT RENFREW,0,48.422,-124.055,94,5,0,1,1
124,11,3,BORDER ROAD,1,49.294,-114.732,64,10,0,1,1
124,11,4,TOKAY,1,49.462,-115.516,64,10,0,1,1
124,11,5,KUSKONOOK,1,49.300,-116.661,64,10,0,1,1
124,11,6,SALMO,1,49.147,-117.257,64,10,0,1,1
124,11,7,NEEDLES,1,49.777,-118.140,64,10,0,1,1
124,11,8,BEAVERDELL,1,49.446,-119.078,64,9,0,1,1
124,11,9,PRINCETON,1,49.153,-120.597,67,9,0,1,1
124,11,10,SEABIRD,1,49.295,-121.688,94,5,0,1,1
124,11,11,ALBION,0,49.184,-122.535,94,5,0,1,1
124,11,12,SUNSHINE CST,0,49.407,-123.513,94,5,0,1,1
124,11,13,ALBERNI,0,49.262,-124.836,94,5,0,1,1
124,11,14,ELSIE LAKE,0,49.475,-125.188,94,5,0,1,1
124,11,15,ELKFORD,1,50.246,-114.958,64,10,0,1,1
124,11,16,COLUMBIA LK,1,50.239,-115.874,64,10,0,1,1
124,11,17,SPILLIMACHEEN,1,50.924,-116.478,64,10,0,1,1
124,11,18,ZINCTON,1,50.038,-117.206,64,10,0,1,1
124,11,19,MABEL LAKE,1,50.441,-118.743,64,9,0,1,1
124,11,20,SALMON ARM,1,50.674,-119.321,64,9,0,1,1
124,11,21,NICOLA,0,50.283,-120.692,64,9,0,1,1
124,11,22,CANFORD,1,50.023,-121.099,64,9,0,1,1
124,11,23,SHALALTH,1,50.790,-122.224,63,9,0,1,1
124,11,26,CAMPBELL R,0,50.026,-125.241,94,5,0,1,1
124,11,27,EVE RIVER,0,50.350,-126.156,94,5,0,1,1
124,11,28,PORT HARDY,0,50.704,-127.877,94,5,0,1,1
124,11,29,GOLDEN,1,51.322,-116.987,64,10,0,1,1
124,11,30,ESPLANADE RG,0,51.504,-117.417,64,10,0,1,1
124,11,31,GOLDSTREAM R,0,51.676,-118.636,64,10,0,1,1
124,11,32,SCOTCH CREEK,1,51.037,-119.391,64,10,0,1,1
124,11,33,BRIDGE LAKE,0,51.387,-120.710,63,10,0,1,1
124,11,34,MEADOWLAKE,1,51.413,-121.979,63,10,0,1,1
124,11,36,CARDIFF MTN,1,51.563,-123.697,63,10,0,1,1
124,11,37,TATLAYOKO L,1,51.490,-124.392,63,10,0,1,1
124,11,42,GOSNELL,1,52.526,-119.114,64,10,0,1,1
124,11,43,HENDRIX LAKE,1,52.091,-120.794,64,10,0,1,1
124,11,44,KEITHLEY CR.,1,52.898,-121.338,64,10,0,1,1
124,11,45,WILLIAMS LK,1,52.150,-122.068,63,10,0,1,1
124,11,46,ALEXIS CREEK,1,52.255,-123.525,63,10,0,1,1
124,11,48,HECKMAN PASS,1,52.510,-125.407,63,10,0,1,1
124,11,49,BELLA COOLA,1,52.388,-126.527,68,5,0,1,1
124,11,53,MCBRIDE,1,53.279,-120.079,64,10,0,1,1
124,11,54,WINGDAM,1,53.039,-121.981,64,10,0,1,1
124,11,55,FERNDALE,1,53.971,-122.461,63,10,0,1,1
124,11,57,KENNEY DAM,1,53.598,-124.901,63,10,0,1,1
124,11,58,DUNSTER,1,53.084,-119.671,64,10,0,1,1
124,11,63,Heritage Hwy,1,54.969,-120.111,29,6,0,1,1
124,11,65,MCLEOD LAKE,1,54.988,-123.034,63,10,0,1,1
124,11,67,FRASER LAKE,0,54.087,-124.832,68,10,0,1,1
124,11,68,PINKUT CREEK,1,54.413,-125.419,68,10,0,1,1
124,11,69,MT MORICE,1,54.361,-126.793,68,10,0,1,1
124,11,70,SMITHERS,0,55.002,-127.319,68,10,0,1,1
124,11,71,LAKELSE,1,54.372,-128.582,94,5,0,1,1
124,11,72,KWINITSA,1,54.333,-129.296,94,5,0,1,1
124,11,74,TUPPER,1,55.454,-120.158,30,6,0,1,1
124,11,75,WILLISTON LK,1,55.451,-123.208,63,10,0,1,1
124,11,78,GERMANSEN LANDING,1,55.800,-124.730,68,10,0,1,1
124,11,79,KWANIKA CREEK,1,55.602,-125.174,68,10,0,1,1
124,11,81,KISPIOX,0,55.158,-127.886,68,5,0,1,1
124,11,82,NASS RIVER,0,55.772,-128.850,94,5,0,1,1
124,11,83,Gitwinksihlkw,1,55.209,-129.135,94,5,0,1,1
124,11,84,FT ST JOHN,0,56.363,-120.400,29,6,0,1,1
124,11,85,HUDSON HOPE,1,56.030,-121.908,29,6,0,1,1
124,11,93,MEZIADIN,1,56.105,-129.284,68,5,0,1,1
124,11,101,Saltair,1,48.757,-123.599,94,5,0,1,1
124,11,102,Fairy Lake,1,48.582,-124.395,94,5,0,1,1
124,11,106,KINASKAN LK,1,57.502,-130.220,68,4,0,1,1
124,11,110,FORT NELSON,1,58.842,-122.916,29,6,0,1,1
124,11,111,STEAMBOAT,1,58.660,-123.852,68,6,0,1,1
124,11,112,TETSA RIVER,1,58.667,-123.954,68,4,0,1,1
124,11,114,Ash River,1,49.513,-125.126,94,5,0,1,1
124,11,116,KOOTENAY,1,50.633,-116.056,64,10,0,1,1
124,11,117,GNAT PASS,1,58.100,-129.863,68,4,0,1,1
124,11,118,BEAVERFOOT,0,51.249,-116.675,64,10,0,1,1
124,11,125,PETITOT RIVER,1,59.981,-122.921,29,6,0,1,1
124,11,126,CAMPBELL LAKE,1,50.026,-125.241,94,5,0,1,1
124,11,131,Big Bend Hwy,1,51.676,-118.636,64,10,0,1,1
124,11,132,CASSIAR,1,59.221,-129.742,68,4,0,1,1
124,11,133,Eaganbridge,1,51.387,-120.710,63,10,0,1,1
124,11,134,SWAN LAKE,1,59.941,-131.975,68,4,0,1,1
124,11,136,ATLIN ROAD,1,60.000,-133.795,68,4,0,1,1
124,11,137,PENNINGTON,1,60.002,-134.660,68,4,0,1,1
124,11,139,CHILKAT PASS,0,59.451,-136.362,68,4,0,1,1
124,11,150,GOLD RIVER,1,49.679,-126.117,94,5,0,1,1
124,11,167,Ormond Lake,1,54.087,-124.832,68,10,0,1,1
124,11,175,Groundbirch,1,55.925,-120.993,29,6,0,1,1
124,11,181,Glen Vowell,1,55.197,-127.746,68,5,0,1,1
124,11,185,SUKUNKA FALLS,1,55.578,-121.591,29,10,0,1,1
124,11,198,MASSETT,1,54.031,-132.057,94,5,0,1,1
124,11,199,Rennell Sound,0,53.251,-132.117,94,5,0,1,1
124,11,200,MORESBY IS,0,53.237,-131.864,94,5,0,1,1
124,11,201,VICTORIA,1,48.405,-123.350,94,5,0,1,1
124,11,202,NITNAT,1,48.872,-124.815,94,5,0,1,1
124,11,204,WASA,0,49.648,-115.650,64,10,0,1,1
124,11,205,CRESTON,1,49.073,-116.523,64,10,0,1,1
124,11,206,SLOCAN,1,49.509,-117.617,64,10,0,1,1
124,11,207,GRAND FORKS,1,49.042,-118.475,64,10,0,1,1
124,11,208,SUMMERLAND,1,49.598,-119.730,64,9,0,1,1
124,11,209,ASHNOLA,0,49.132,-120.293,67,9,0,1,1
124,11,210,CHILLIWACK,0,49.048,-121.974,94,5,0,1,1
124,11,211,PITT MEADOWS,0,49.231,-122.690,94,5,0,1,1
124,11,212,POINT GREY,1,49.263,-123.258,94,5,0,1,1
124,11,213,SALTERY BAY,0,49.783,-124.179,94,5,0,1,1
124,11,214,WICKANINNISH,1,49.043,-125.694,94,5,0,1,1
124,11,216,CANAL FLATS,1,50.649,-115.844,64,10,0,1,1
124,11,218,GERRARD,1,50.337,-117.000,64,10,0,1,1
124,11,220,LAVINGTON,1,50.266,-119.087,64,9,0,1,1
124,11,221,PLEASANT VAL,1,50.225,-120.619,64,9,0,1,1
124,11,222,PAVILION,1,50.881,-121.829,63,9,0,1,1
124,11,223,PEMBERTON,0,50.144,-122.958,68,5,0,1,1
124,11,226,STELLA LAKE,1,50.183,-125.495,94,5,0,1,1
124,11,228,VICTORIA LK,0,50.285,-127.347,94,5,0,1,1
124,11,229,BLAEBERRY R.,1,51.417,-117.001,64,10,0,1,1
124,11,230,ILLECILEWAET,1,51.181,-117.762,64,10,0,1,1
124,11,232,ADAMS LAKE,1,51.416,-119.435,64,10,0,1,1
124,11,233,CHU CHUA,1,51.317,-120.150,64,9,0,1,1
124,11,234,LAC LA HACHE,1,51.979,-121.465,63,10,0,1,1
124,11,235,RISKE CREEK,1,51.956,-122.409,63,10,0,1,1
124,11,236,FLETCHER LAKE,1,51.795,-123.070,63,10,0,1,1
124,11,237,TATLA LAKE,1,51.983,-124.368,63,10,0,1,1
124,11,244,HORSEFLY,1,52.473,-121.385,63,10,0,1,1
124,11,245,MELDRUM CR.,1,52.124,-122.350,63,10,0,1,1
124,11,248,NIMPO LAKE,1,52.257,-125.089,63,10,0,1,1
124,11,254,SUGARBOWL MT,0,53.734,-121.743,63,10,0,1,1
124,11,255,PRINCE GEORG,1,53.942,-122.816,63,10,0,1,1
124,11,256,PUNCHAW,1,53.654,-122.961,63,10,0,1,1
124,11,265,SUMMIT LAKE,1,54.343,-122.652,63,10,0,1,1
124,11,267,CRIPPLE LAKE,1,54.521,-124.102,68,10,0,1,1
124,11,270,TELKWA HI RD,1,55.002,-127.319,68,10,0,1,1
124,11,271,KITSUMKALUM,0,54.829,-128.846,68,5,0,1,1
124,11,282,CRANBERRY,0,55.685,-128.746,94,5,0,1,1
124,11,284,Rose Prairie,1,56.587,-120.636,29,6,0,1,1
124,11,299,Port Clements,1,53.686,-132.180,94,5,0,1,1
124,11,300,Skidegate Lake,1,53.208,-131.793,94,5,0,1,1
124,11,304,Premier Lake,1,49.724,-115.793,64,10,0,1,1
124,11,309,UPPER ASHNOLA,1,49.039,-120.390,67,9,0,1,1
124,11,310,Silver Skagit Rd,1,49.002,-121.063,67,9,0,1,1
124,11,311,COQUITLAM,0,49.244,-122.690,94,5,0,1,1
124,11,313,DUCK LAKE,1,49.783,-124.179,94,5,0,1,1
124,11,323,PEM MEADOWS,1,50.211,-122.884,68,5,0,1,1
124,11,326,FORT NELSON RIVER,1,59.233,-123.252,29,6,0,1,1
124,11,328,Nawhiti Lake,1,50.681,-127.980,94,5,0,1,1
124,11,332,CORMIER CREEK,1,59.964,-129.069,68,4,0,1,1
124,11,335,Dog Creek,1,51.582,-122.255,63,10,0,1,1
124,11,339,HAINES SUMMIT,1,59.789,-136.596,68,4,0,1,1
124,11,371,Kitimat,1,54.001,-128.701,94,5,0,1,1
124,11,401,SALT SPR. IS,1,48.749,-123.548,94,5,0,1,1
124,11,402,COWICHAN LK.,1,48.823,-124.058,94,5,0,1,1
124,11,407,CHRISTIAN VL,1,49.710,-118.777,64,9,0,1,1
124,11,408,OLIVER,1,49.107,-119.280,64,9,0,1,1
124,11,409,BROOKMERE,1,49.777,-120.855,64,9,0,1,1
124,11,410,CHILLIWACK LAKE,1,49.026,-121.388,67,9,0,1,1
124,11,411,Maple Ridge,1,49.184,-122.535,94,5,0,1,1
124,11,412,SQUAMISH,0,49.474,-123.242,94,5,0,1,1
124,11,413,NANAIMO RIV,1,49.194,-124.099,94,5,0,1,1
124,11,414,COMOX LAKE,0,49.606,-125.255,94,5,0,1,1
124,11,419,CREIGHTON V,1,50.212,-118.772,64,9,0,1,1
124,11,420,CANOE POINT,1,50.816,-119.086,64,9,0,1,1
124,11,422,HAT CREEK,1,50.789,-121.612,64,9,0,1,1
124,11,423,DUFFEY LAKE,1,50.432,-122.256,68,9,0,1,1
124,11,426,QUADRA IS.,1,50.023,-125.160,94,5,0,1,1
124,11,430,SUCCOUR CR.,1,51.716,-117.530,64,10,0,1,1
124,11,454,BOWRON,1,53.734,-121.743,63,10,0,1,1
124,11,510,Chaumox,1,49.834,-121.572,94,9,0,1,1
124,11,511,Skookumchuk,1,49.929,-122.401,94,5,0,1,1
124,11,513,Texada Island,1,49.519,-124.147,94,5,0,1,1
124,11,514,COURTENAY,0,49.578,-125.203,94,5,0,1,1
124,11,608,PARK RILL,1,49.257,-119.526,64,9,0,1,1
124,11,609,BROMLEY,1,49.401,-120.224,64,9,0,1,1
124,11,611,Barrowtown,1,49.130,-122.029,94,5,0,1,1
124,11,612,SQUAMISH RIVER,1,49.687,-123.178,68,5,0,1,1
124,11,613,COOMBS,1,49.251,-124.357,94,5,0,1,1
124,11,614,Mt. Washington,1,49.642,-125.098,94,5,0,1,1
124,11,621,KAMLOOPS,1,50.575,-120.089,64,9,0,1,1
124,11,622,BOTANIE VALLEY,1,50.242,-121.582,64,9,0,1,1
124,11,709,OSPREY LAKE,1,49.720,-120.149,64,9,0,1,1
124,11,711,Mud Bay,1,49.066,-122.991,94,5,0,1,1
